game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
GAME-ID,Season that this data sets belongs to.,"Game Date","Away Team'sFive-Men Lineup(Players On The Court)1","Away Team'sFive-Men Lineup(Players On The Court)2","Away Team'sFive-Men Lineup(Players On The Court)3","Away Team'sFive-Men Lineup(Players On The Court)4","Away Team'sFive-Men Lineup(Players On The Court)5","Home Team'sFive-Men Lineup(Players On The Court)1","Home Team'sFive-Men Lineup(Players On The Court)2","Home Team'sFive-Men Lineup(Players On The Court)3","Home Team'sFive-Men Lineup(Players On The Court)4","Home Team'sFive-Men Lineup(Players On The Court)5",Period of the game that the the event described in that row actually occurred.,Accumulated score of away team at that moment in the game,Accumulated score of home team at that moment in the game,Remaining time in the period,Time passed since the period has started.,Duration of the event described in that row.,All events in a game has an id number,The team that has executed the described event,"Various types of events (fouls, freethrows, turnovers etc.)",The player who made the assist if the event is an assisted field goal.,Player of away team who is participating in a jumpball,Player of home team who is participating in a jumpball,Player who blocked a shot,Player who checks in the game,Player who checks out the game,"Freethrows in an order (first, second, third...)",Player who has drawn a foul.,How many free throws are going to be shoot,Player who made this event,Points scored within the event,Player who grabbed the ball after an event.,More details on how the event happened,Shot made or missed,Player who steals the ball,Various types of events occurs in a game,Shot distance (feet),X axis value of the shot,Y axis value of the shot,"X axis value converted to X coordinate on an standard NBA court (94 feet long and 50 feet wide)","Y axis value converted to Y coordinate on an standard NBA court (94 feet long and 50 feet wide)",Description of the play
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,29,00:06:35,00:05:25,00:00:03,272,MIL,rebound,,,,,,,,,,Robin Lopez,,,,,,rebound defensive,,,,,,Lopez REBOUND (Off:1 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,29,00:06:25,00:05:35,00:00:10,273,MIL,miss,,,,,,,,,,Khris Middleton,0,,,missed,,3PT Pullup Jump Shot,27,136,230,11.4,28,MISS Middleton 27' 3PT Pullup Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,29,00:06:21,00:05:39,00:00:04,274,LAL,rebound,,,,,,,,,,Kyle Kuzma,,,,,,rebound defensive,,,,,,Kuzma REBOUND (Off:0 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,32,00:06:17,00:05:43,00:00:04,275,LAL,shot,Kyle Kuzma,,,,,,,,,Alex Caruso,3,,,made,,3PT Jump Shot,25,230,91,48,79.9,Caruso 25' 3PT Jump Shot (7 PTS) (Kuzma 1 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,32,00:06:17,00:05:43,00:00:00,277,LAL,foul,,,,,,,,Robin Lopez,,Dwight Howard,,,l.b.foul,,,l.b.foul,,,,,,Howard L.B.FOUL (P2.T2) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,32,00:06:03,00:05:57,00:00:14,279,MIL,miss,,,,,,,,,,Pat Connaughton,0,,,missed,,3PT Jump Shot,28,-44,282,29.4,33.2,MISS Connaughton 29' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,32,00:06:00,00:06:00,00:00:03,280,LAL,rebound,,,,,,,,,,Kyle Kuzma,,,,,,rebound defensive,,,,,,Kuzma REBOUND (Off:0 Def:3)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,32,00:05:51,00:06:09,00:00:09,281,MIL,foul,,,,,,,,Kyle Kuzma,,Pat Connaughton,,,s.foul,,,s.foul,,,,,,Connaughton S.FOUL (P1.T3) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,33,00:05:51,00:06:09,00:00:00,283,LAL,free throw,,,,,,,1,,2,Kyle Kuzma,1,,,made,,Free Throw 1 of 2,,,,,,Kuzma Free Throw 1 of 2 (3 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:51,00:06:09,00:00:00,284,LAL,free throw,,,,,,,2,,2,Kyle Kuzma,1,,,made,,Free Throw 2 of 2,,,,,,Kuzma Free Throw 2 of 2 (4 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:43,00:06:17,00:00:08,285,MIL,miss,,,,,,,,,,Khris Middleton,0,,,missed,,Step Back Jump Shot,18,-47,174,29.7,22.4,MISS Middleton 18' Step Back Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:40,00:06:20,00:00:03,286,LAL,rebound,,,,,,,,,,Kyle Kuzma,,,,,,rebound defensive,,,,,,Kuzma REBOUND (Off:0 Def:4)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:34,00:06:26,00:00:06,287,LAL,miss,,,,,,,,,,Kyle Kuzma,0,,,missed,,3PT Step Back Jump Shot,28,-148,238,10.2,65.2,MISS Kuzma 28' 3PT Step Back Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:32,00:06:28,00:00:02,288,LAL,rebound,,,,,,,,,,Danny Green,,,,,,rebound offensive,,,,,,Green REBOUND (Off:1 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:21,00:06:39,00:00:11,289,LAL,miss,,,,,,,,,,Kyle Kuzma,0,,,missed,,Driving Floating Jump Shot,8,29,75,27.9,81.5,MISS Kuzma 8' Driving Floating Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:20,00:06:40,00:00:01,290,LAL,rebound,,,,,,,,,,Kyle Kuzma,,,,,,rebound offensive,,,,,,Kuzma REBOUND (Off:1 Def:4)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:18,00:06:42,00:00:02,291,LAL,miss,,,,,,,,,,Danny Green,0,,,missed,,3PT Jump Shot,28,-169,227,8.1,66.3,MISS Green 28' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:16,00:06:44,00:00:02,292,MIL,rebound,,,,,,,,,,Pat Connaughton,,,,,,rebound defensive,,,,,,Connaughton REBOUND (Off:2 Def:3)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:07,00:06:53,00:00:09,326,MIL,miss,,,,Alex Caruso,,,,,,Pat Connaughton,0,,,missed,,Layup,4,38,16,21.2,6.6,Caruso BLOCK (1 BLK): MISS Connaughton 4' Layup
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:07,00:06:53,00:00:00,328,MIL,rebound,,,,,,,,,,,,,,,,rebound offensive,,,,,,Bucks Rebound
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:03,00:06:57,00:00:04,295,MIL,turnover,,,,,,,,,,Donte DiVincenzo,,,bad pass,,Avery Bradley,bad pass,,,,,,Bradley STEAL (1 STL): DiVincenzo Bad Pass Turnover (P1.T8)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,34,00:05:00,00:07:00,00:00:03,296,MIL,foul,,,,,,,,Avery Bradley,,Marvin Williams,,,s.foul,,,s.foul,,,,,,Williams S.FOUL (P1.T4) (J.Goldenberg)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,35,00:05:00,00:07:00,00:00:00,298,LAL,free throw,,,,,,,1,,2,Avery Bradley,1,,,made,,Free Throw 1 of 2,,,,,,Bradley Free Throw 1 of 2 (1 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,36,00:05:00,00:07:00,00:00:00,299,LAL,free throw,,,,,,,2,,2,Avery Bradley,1,,,made,,Free Throw 2 of 2,,,,,,Bradley Free Throw 2 of 2 (2 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,40,36,00:04:46,00:07:14,00:00:14,300,MIL,shot,Khris Middleton,,,,,,,,,Pat Connaughton,2,,,made,,Hook Shot,2,-2,24,25.2,7.4,Connaughton 2' Hook Shot (4 PTS) (Middleton 1 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,40,36,00:04:37,00:07:23,00:00:09,302,LAL,miss,,,,,,,,,,Alex Caruso,0,,,missed,,3PT Jump Shot,29,-172,233,7.8,65.7,MISS Caruso 29' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,40,36,00:04:29,00:07:31,00:00:08,303,MIL,rebound,,,,,,,,,,Khris Middleton,,,,,,rebound defensive,,,,,,Middleton REBOUND (Off:0 Def:3)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,42,36,00:04:25,00:07:35,00:00:04,304,MIL,shot,,,,,,,,,,Khris Middleton,2,,,made,,Pullup Jump Shot,12,-11,120,26.1,17,Middleton 12' Pullup Jump Shot (4 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,42,36,00:04:13,00:07:47,00:00:12,305,LAL,foul,,,,,,,,Robin Lopez,,Dwight Howard,,,,,,offensive charge foul,,,,,,Howard Offensive Charge Foul (P3.T3) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,42,36,00:04:13,00:07:47,00:00:00,308,LAL,turnover,,,,,,,,,,Dwight Howard,,,,,,offensive foul turnover,,,,,,Howard Offensive Foul Turnover (P2.T8)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,JaVale McGee,Avery Bradley,2,42,36,00:04:13,00:07:47,00:00:00,308,LAL,sub,,,,,JaVale McGee,Alex Caruso,,,,Alex Caruso,,,,,,sub,,,,,,SUB: McGee FOR Caruso
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:04:13,00:07:47,00:00:00,309,LAL,sub,,,,,LeBron James,Dwight Howard,,,,Dwight Howard,,,,,,sub,,,,,,SUB: James FOR Howard
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:04:13,00:07:47,00:00:00,310,MIL,sub,,,,,Giannis Antetokounmpo,Marvin Williams,,,,Marvin Williams,,,,,,sub,,,,,,SUB: Antetokounmpo FOR Williams
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:04:13,00:07:47,00:00:00,311,MIL,sub,,,,,Wesley Matthews,Pat Connaughton,,,,Pat Connaughton,,,,,,sub,,,,,,SUB: Matthews FOR Connaughton
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:04:04,00:07:56,00:00:09,317,MIL,turnover,,,,,,,,,,Khris Middleton,,,,,JaVale McGee,lost ball,,,,,,McGee STEAL (3 STL): Middleton Lost Ball Turnover (P1.T9)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:03:51,00:08:09,00:00:13,318,LAL,miss,,,,,,,,,,Avery Bradley,0,,,missed,,Driving Layup,4,-7,36,24.3,85.4,MISS Bradley 4' Driving Layup
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:03:49,00:08:11,00:00:02,319,LAL,rebound,,,,,,,,,,JaVale McGee,,,,,,rebound offensive,,,,,,McGee REBOUND (Off:3 Def:5)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:03:49,00:08:11,00:00:00,320,LAL,miss,,,,,,,,,,JaVale McGee,0,,,missed,,Hook Shot,2,-3,21,24.7,86.9,MISS McGee 2' Hook Shot
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:03:48,00:08:12,00:00:01,321,MIL,rebound,,,,,,,,,,Robin Lopez,,,,,,rebound defensive,,,,,,Lopez REBOUND (Off:1 Def:3)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:03:48,00:08:12,00:00:00,322,MIL,foul,,,,,,,,JaVale McGee,,Robin Lopez,,,,,,t.foul,,,,,,Lopez FLAGRANT.FOUL.TYPE1 (P3.PN) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:03:48,00:08:12,00:00:00,324,MIL,,,,,,,,,,,Robin Lopez,,,,,,unknown,,,,,,Lopez No Turnover (P3.T10)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:03:48,00:08:12,00:00:00,325,,,,,,,,,,,,,,,,,,unknown,,,,,,
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:03:48,00:08:12,00:00:00,345,MIL,sub,,,,,Pat Connaughton,Khris Middleton,,,,Khris Middleton,,,,,,sub,,,,,,SUB: Connaughton FOR Middleton
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:03:48,00:08:12,00:00:00,329,LAL,free throw,,,,,,,,,,JaVale McGee,0,,,missed,,Free Throw Flagrant 1 of 2,,,,,,MISS McGee Free Throw Flagrant 1 of 2
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,36,00:03:48,00:08:12,00:00:00,330,LAL,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,LAKERS Rebound
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,37,00:03:48,00:08:12,00:00:00,331,LAL,free throw,,,,,,,,,,JaVale McGee,1,,,made,,Free Throw Flagrant 2 of 2,,,,,,McGee Free Throw Flagrant 2 of 2 (3 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,37,00:03:43,00:08:17,00:00:05,332,LAL,foul,,,,,,,,Wesley Matthews,,Danny Green,,,,,,off.foul,,,,,,Green OFF.Foul (P1) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,37,00:03:43,00:08:17,00:00:00,335,LAL,turnover,,,,,,,,,,Danny Green,,,,,,offensive foul turnover,,,,,,Green Offensive Foul Turnover (P1.T9)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,37,00:03:30,00:08:30,00:00:13,335,MIL,miss,,,,JaVale McGee,,,,,,Robin Lopez,0,,,missed,,Dunk,2,-9,13,25.9,6.3,McGee BLOCK (1 BLK): MISS Lopez 2' Dunk
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,37,00:03:30,00:08:30,00:00:00,340,LAL,rebound,,,,,,,,,,,,,,,,rebound defensive,,,,,,LAKERS Rebound
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,37,00:03:30,00:08:30,00:00:00,337,LAL,jump ball,,Robin Lopez,JaVale McGee,,,,,,,JaVale McGee,,LeBron James,,,,jump ball,,,,,,Jump Ball McGee vs. Lopez: Tip to James
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,39,00:03:18,00:08:42,00:00:12,341,LAL,shot,LeBron James,,,,,,,,,JaVale McGee,2,,,made,,Cutting Layup Shot,2,5,23,25.5,86.7,McGee 2' Cutting Layup Shot (5 PTS) (James 4 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,39,00:02:55,00:09:05,00:00:23,343,MIL,miss,,,,,,,,,,Donte DiVincenzo,0,,,missed,,Driving Floating Jump Shot,7,7,66,24.3,11.6,MISS DiVincenzo 7' Driving Floating Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,39,00:02:53,00:09:07,00:00:02,344,LAL,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:0 Def:3)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,39,00:02:53,00:09:07,00:00:00,347,MIL,foul,,,,,,,,LeBron James,,Donte DiVincenzo,,,p.foul,,,p.foul,,,,,,DiVincenzo P.FOUL (P1.PN) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,40,00:02:53,00:09:07,00:00:00,349,LAL,free throw,,,,,,,1,,2,LeBron James,1,,,made,,Free Throw 1 of 2,,,,,,James Free Throw 1 of 2 (7 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Brook Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,40,00:02:53,00:09:07,00:00:00,350,MIL,sub,,,,,Brook Lopez,Robin Lopez,,,,Robin Lopez,,,,,,sub,,,,,,SUB: Lopez FOR Lopez
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Brook Lopez,Eric Bledsoe,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,40,00:02:53,00:09:07,00:00:00,351,MIL,sub,,,,,Eric Bledsoe,Pat Connaughton,,,,Pat Connaughton,,,,,,sub,,,,,,SUB: Bledsoe FOR Connaughton
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Robin Lopez,Pat Connaughton,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,41,00:02:53,00:09:07,00:00:00,354,LAL,free throw,,,,,,,2,,2,LeBron James,1,,,made,,Free Throw 2 of 2,,,,,,James Free Throw 2 of 2 (8 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Brook Lopez,Eric Bledsoe,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,41,00:02:41,00:09:19,00:00:12,355,LAL,foul,,,,,,,,Giannis Antetokounmpo,,Avery Bradley,,,p.foul,,,p.foul,,,,,,Bradley P.FOUL (P1.T4) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Brook Lopez,Eric Bledsoe,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,41,00:02:33,00:09:27,00:00:08,358,MIL,foul,,,,,,,,Danny Green,,Eric Bledsoe,,,,,,off.foul,,,,,,Bledsoe OFF.Foul (P2) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Brook Lopez,Eric Bledsoe,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,41,00:02:33,00:09:27,00:00:00,361,MIL,turnover,,,,,,,,,,Eric Bledsoe,,,,,,offensive foul turnover,,,,,,Bledsoe Offensive Foul Turnover (P3.T11)
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Giannis Antetokounmpo,Wesley Matthews,Brook Lopez,Eric Bledsoe,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Avery Bradley,2,42,43,00:02:17,00:09:43,00:00:16,361,LAL,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Dunk,3,-6,32,24.4,85.8,James 3' Driving Dunk (10 PTS)
